treatment_time_mins,mRS<=0,mRS<=1,mRS<=2,mRS<=3,mRS<=4,mRS<=5,mRS<=6
0.0,0.445,0.642,0.752,0.862,0.941,0.967,1.0
0.1,0.44492,0.64195,0.75196,0.86197,0.94098,0.96699,1.0
0.2,0.44484,0.64191,0.75192,0.86194,0.94097,0.96698,1.0
0.3,0.44477,0.64186,0.75188,0.86191,0.94095,0.96697,1.0
0.4,0.44469,0.64181,0.75184,0.86188,0.94094,0.96696,1.0
0.5,0.44461,0.64177,0.7518,0.86185,0.94092,0.96695,1.0
0.6,0.44453,0.64172,0.75176,0.86181,0.94091,0.96694,1.0
0.7,0.44446,0.64167,0.75172,0.86178,0.94089,0.96694,1.0
0.8,0.44438,0.64163,0.75168,0.86175,0.94088,0.96693,1.0
0.9,0.4443,0.64158,0.75164,0.86172,0.94086,0.96692,1.0
1.0,0.44422,0.64153,0.7516,0.86169,0.94084,0.96691,1.0
1.1,0.44414,0.64149,0.75156,0.86166,0.94083,0.9669,1.0
1.2,0.44407,0.64144,0.75152,0.86163,0.94081,0.96689,1.0
1.3,0.44399,0.6414,0.75148,0.8616,0.9408,0.96688,1.0
1.4,0.44391,0.64135,0.75144,0.86157,0.94078,0.96687,1.0
1.5,0.44383,0.6413,0.7514,0.86154,0.94077,0.96686,1.0
1.6,0.44376,0.64126,0.75136,0.86151,0.94075,0.96685,1.0
1.7,0.44368,0.64121,0.75132,0.86147,0.94074,0.96684,1.0
1.8,0.4436,0.64116,0.75128,0.86144,0.94072,0.96683,1.0
1.9,0.44352,0.64112,0.75124,0.86141,0.9407,0.96683,1.0
2.0,0.44344,0.64107,0.7512,0.86138,0.94069,0.96682,1.0
2.1,0.44337,0.64102,0.75116,0.86135,0.94067,0.96681,1.0
2.2,0.44329,0.64098,0.75112,0.86132,0.94066,0.9668,1.0
2.3,0.44321,0.64093,0.75108,0.86129,0.94064,0.96679,1.0
2.4,0.44313,0.64088,0.75104,0.86126,0.94063,0.96678,1.0
2.5,0.44306,0.64084,0.751,0.86123,0.94061,0.96677,1.0
2.6,0.44298,0.64079,0.75096,0.8612,0.94059,0.96676,1.0
2.7,0.4429,0.64074,0.75092,0.86117,0.94058,0.96675,1.0
2.8,0.44282,0.6407,0.75088,0.86113,0.94056,0.96674,1.0
2.9,0.44275,0.64065,0.75084,0.8611,0.94055,0.96673,1.0
3.0,0.44267,0.6406,0.7508,0.86107,0.94053,0.96672,1.0
3.1,0.44259,0.64056,0.75076,0.86104,0.94052,0.96671,1.0
3.2,0.44251,0.64051,0.75072,0.86101,0.9405,0.9667,1.0
3.3,0.44243,0.64046,0.75068,0.86098,0.94049,0.9667,1.0
3.4,0.44236,0.64042,0.75064,0.86095,0.94047,0.96669,1.0
3.5,0.44228,0.64037,0.7506,0.86092,0.94045,0.96668,1.0
3.6,0.4422,0.64032,0.75056,0.86089,0.94044,0.96667,1.0
3.7,0.44212,0.64028,0.75052,0.86086,0.94042,0.96666,1.0
3.8,0.44205,0.64023,0.75048,0.86082,0.94041,0.96665,1.0
3.9,0.44197,0.64018,0.75044,0.86079,0.94039,0.96664,1.0
4.0,0.44189,0.64014,0.7504,0.86076,0.94038,0.96663,1.0
4.1,0.44181,0.64009,0.75036,0.86073,0.94036,0.96662,1.0
4.2,0.44174,0.64005,0.75032,0.8607,0.94034,0.96661,1.0
4.3,0.44166,0.64,0.75028,0.86067,0.94033,0.9666,1.0
4.4,0.44158,0.63995,0.75023,0.86064,0.94031,0.96659,1.0
4.5,0.4415,0.63991,0.75019,0.86061,0.9403,0.96658,1.0
4.6,0.44142,0.63986,0.75015,0.86058,0.94028,0.96657,1.0
4.7,0.44135,0.63981,0.75011,0.86054,0.94027,0.96657,1.0
4.8,0.44127,0.63977,0.75007,0.86051,0.94025,0.96656,1.0
4.9,0.44119,0.63972,0.75003,0.86048,0.94023,0.96655,1.0
5.0,0.44111,0.63967,0.74999,0.86045,0.94022,0.96654,1.0
5.1,0.44104,0.63963,0.74995,0.86042,0.9402,0.96653,1.0
5.2,0.44096,0.63958,0.74991,0.86039,0.94019,0.96652,1.0
5.3,0.44088,0.63953,0.74987,0.86036,0.94017,0.96651,1.0
5.4,0.4408,0.63949,0.74983,0.86033,0.94016,0.9665,1.0
5.5,0.44073,0.63944,0.74979,0.8603,0.94014,0.96649,1.0
5.6,0.44065,0.63939,0.74975,0.86026,0.94012,0.96648,1.0
5.7,0.44057,0.63935,0.74971,0.86023,0.94011,0.96647,1.0
5.8,0.44049,0.6393,0.74967,0.8602,0.94009,0.96646,1.0
5.9,0.44042,0.63925,0.74963,0.86017,0.94008,0.96645,1.0
6.0,0.44034,0.63921,0.74959,0.86014,0.94006,0.96644,1.0
6.1,0.44026,0.63916,0.74955,0.86011,0.94004,0.96643,1.0
6.2,0.44018,0.63911,0.74951,0.86008,0.94003,0.96643,1.0
6.3,0.4401,0.63907,0.74947,0.86005,0.94001,0.96642,1.0
6.4,0.44003,0.63902,0.74943,0.86001,0.94,0.96641,1.0
6.5,0.43995,0.63897,0.74939,0.85998,0.93998,0.9664,1.0
6.6,0.43987,0.63893,0.74935,0.85995,0.93997,0.96639,1.0
6.7,0.43979,0.63888,0.74931,0.85992,0.93995,0.96638,1.0
6.8,0.43972,0.63883,0.74927,0.85989,0.93993,0.96637,1.0
6.9,0.43964,0.63879,0.74923,0.85986,0.93992,0.96636,1.0
7.0,0.43956,0.63874,0.74919,0.85983,0.9399,0.96635,1.0
7.1,0.43948,0.63869,0.74915,0.8598,0.93989,0.96634,1.0
7.2,0.43941,0.63865,0.74911,0.85976,0.93987,0.96633,1.0
7.3,0.43933,0.6386,0.74907,0.85973,0.93986,0.96632,1.0
7.4,0.43925,0.63855,0.74903,0.8597,0.93984,0.96631,1.0
7.5,0.43917,0.63851,0.74899,0.85967,0.93982,0.9663,1.0
7.6,0.4391,0.63846,0.74895,0.85964,0.93981,0.96629,1.0
7.7,0.43902,0.63841,0.74891,0.85961,0.93979,0.96629,1.0
7.8,0.43894,0.63837,0.74887,0.85958,0.93978,0.96628,1.0
7.9,0.43886,0.63832,0.74883,0.85955,0.93976,0.96627,1.0
8.0,0.43879,0.63827,0.74878,0.85951,0.93974,0.96626,1.0
8.1,0.43871,0.63823,0.74874,0.85948,0.93973,0.96625,1.0
8.2,0.43863,0.63818,0.7487,0.85945,0.93971,0.96624,1.0
8.3,0.43855,0.63813,0.74866,0.85942,0.9397,0.96623,1.0
8.4,0.43848,0.63809,0.74862,0.85939,0.93968,0.96622,1.0
8.5,0.4384,0.63804,0.74858,0.85936,0.93967,0.96621,1.0
8.6,0.43832,0.63799,0.74854,0.85933,0.93965,0.9662,1.0
8.7,0.43824,0.63795,0.7485,0.8593,0.93963,0.96619,1.0
8.8,0.43817,0.6379,0.74846,0.85926,0.93962,0.96618,1.0
8.9,0.43809,0.63785,0.74842,0.85923,0.9396,0.96617,1.0
9.0,0.43801,0.63781,0.74838,0.8592,0.93959,0.96616,1.0
9.1,0.43793,0.63776,0.74834,0.85917,0.93957,0.96615,1.0
9.2,0.43786,0.63771,0.7483,0.85914,0.93955,0.96614,1.0
9.3,0.43778,0.63767,0.74826,0.85911,0.93954,0.96613,1.0
9.4,0.4377,0.63762,0.74822,0.85908,0.93952,0.96613,1.0
9.5,0.43762,0.63757,0.74818,0.85904,0.93951,0.96612,1.0
9.6,0.43755,0.63753,0.74814,0.85901,0.93949,0.96611,1.0
9.7,0.43747,0.63748,0.7481,0.85898,0.93947,0.9661,1.0
9.8,0.43739,0.63743,0.74806,0.85895,0.93946,0.96609,1.0
9.9,0.43731,0.63738,0.74802,0.85892,0.93944,0.96608,1.0
10.0,0.43724,0.63734,0.74798,0.85889,0.93943,0.96607,1.0
10.1,0.43716,0.63729,0.74794,0.85886,0.93941,0.96606,1.0
10.2,0.43708,0.63724,0.7479,0.85882,0.93939,0.96605,1.0
10.3,0.437,0.6372,0.74786,0.85879,0.93938,0.96604,1.0
10.4,0.43693,0.63715,0.74781,0.85876,0.93936,0.96603,1.0
10.5,0.43685,0.6371,0.74777,0.85873,0.93935,0.96602,1.0
10.6,0.43677,0.63706,0.74773,0.8587,0.93933,0.96601,1.0
10.7,0.43669,0.63701,0.74769,0.85867,0.93931,0.966,1.0
10.8,0.43662,0.63696,0.74765,0.85864,0.9393,0.96599,1.0
10.9,0.43654,0.63692,0.74761,0.8586,0.93928,0.96598,1.0
11.0,0.43646,0.63687,0.74757,0.85857,0.93927,0.96597,1.0
11.1,0.43638,0.63682,0.74753,0.85854,0.93925,0.96596,1.0
11.2,0.43631,0.63678,0.74749,0.85851,0.93924,0.96596,1.0
11.3,0.43623,0.63673,0.74745,0.85848,0.93922,0.96595,1.0
11.4,0.43615,0.63668,0.74741,0.85845,0.9392,0.96594,1.0
11.5,0.43607,0.63664,0.74737,0.85842,0.93919,0.96593,1.0
11.6,0.436,0.63659,0.74733,0.85838,0.93917,0.96592,1.0
11.7,0.43592,0.63654,0.74729,0.85835,0.93916,0.96591,1.0
11.8,0.43584,0.6365,0.74725,0.85832,0.93914,0.9659,1.0
11.9,0.43576,0.63645,0.74721,0.85829,0.93912,0.96589,1.0
12.0,0.43569,0.6364,0.74717,0.85826,0.93911,0.96588,1.0
12.1,0.43561,0.63636,0.74713,0.85823,0.93909,0.96587,1.0
12.2,0.43553,0.63631,0.74709,0.85819,0.93908,0.96586,1.0
12.3,0.43545,0.63626,0.74705,0.85816,0.93906,0.96585,1.0
12.4,0.43538,0.63622,0.747,0.85813,0.93904,0.96584,1.0
12.5,0.4353,0.63617,0.74696,0.8581,0.93903,0.96583,1.0
12.6,0.43522,0.63612,0.74692,0.85807,0.93901,0.96582,1.0
12.7,0.43514,0.63607,0.74688,0.85804,0.939,0.96581,1.0
12.8,0.43507,0.63603,0.74684,0.85801,0.93898,0.9658,1.0
12.9,0.43499,0.63598,0.7468,0.85797,0.93896,0.96579,1.0
13.0,0.43491,0.63593,0.74676,0.85794,0.93895,0.96578,1.0
13.1,0.43483,0.63589,0.74672,0.85791,0.93893,0.96578,1.0
13.2,0.43476,0.63584,0.74668,0.85788,0.93891,0.96577,1.0
13.3,0.43468,0.63579,0.74664,0.85785,0.9389,0.96576,1.0
13.4,0.4346,0.63575,0.7466,0.85782,0.93888,0.96575,1.0
13.5,0.43452,0.6357,0.74656,0.85778,0.93887,0.96574,1.0
13.6,0.43445,0.63565,0.74652,0.85775,0.93885,0.96573,1.0
13.7,0.43437,0.63561,0.74648,0.85772,0.93883,0.96572,1.0
13.8,0.43429,0.63556,0.74644,0.85769,0.93882,0.96571,1.0
13.9,0.43421,0.63551,0.7464,0.85766,0.9388,0.9657,1.0
14.0,0.43414,0.63547,0.74636,0.85763,0.93879,0.96569,1.0
14.1,0.43406,0.63542,0.74631,0.85759,0.93877,0.96568,1.0
14.2,0.43398,0.63537,0.74627,0.85756,0.93875,0.96567,1.0
14.3,0.43391,0.63533,0.74623,0.85753,0.93874,0.96566,1.0
14.4,0.43383,0.63528,0.74619,0.8575,0.93872,0.96565,1.0
14.5,0.43375,0.63523,0.74615,0.85747,0.93871,0.96564,1.0
14.6,0.43367,0.63518,0.74611,0.85744,0.93869,0.96563,1.0
14.7,0.4336,0.63514,0.74607,0.8574,0.93867,0.96562,1.0
14.8,0.43352,0.63509,0.74603,0.85737,0.93866,0.96561,1.0
14.9,0.43344,0.63504,0.74599,0.85734,0.93864,0.9656,1.0
15.0,0.43336,0.635,0.74595,0.85731,0.93863,0.96559,1.0
15.1,0.43329,0.63495,0.74591,0.85728,0.93861,0.96558,1.0
15.2,0.43321,0.6349,0.74587,0.85725,0.93859,0.96557,1.0
15.3,0.43313,0.63486,0.74583,0.85721,0.93858,0.96557,1.0
15.4,0.43305,0.63481,0.74579,0.85718,0.93856,0.96556,1.0
15.5,0.43298,0.63476,0.74575,0.85715,0.93854,0.96555,1.0
15.6,0.4329,0.63472,0.7457,0.85712,0.93853,0.96554,1.0
15.7,0.43282,0.63467,0.74566,0.85709,0.93851,0.96553,1.0
15.8,0.43275,0.63462,0.74562,0.85705,0.9385,0.96552,1.0
15.9,0.43267,0.63458,0.74558,0.85702,0.93848,0.96551,1.0
16.0,0.43259,0.63453,0.74554,0.85699,0.93846,0.9655,1.0
16.1,0.43251,0.63448,0.7455,0.85696,0.93845,0.96549,1.0
16.2,0.43244,0.63443,0.74546,0.85693,0.93843,0.96548,1.0
16.3,0.43236,0.63439,0.74542,0.8569,0.93842,0.96547,1.0
16.4,0.43228,0.63434,0.74538,0.85686,0.9384,0.96546,1.0
16.5,0.4322,0.63429,0.74534,0.85683,0.93838,0.96545,1.0
16.6,0.43213,0.63425,0.7453,0.8568,0.93837,0.96544,1.0
16.7,0.43205,0.6342,0.74526,0.85677,0.93835,0.96543,1.0
16.8,0.43197,0.63415,0.74522,0.85674,0.93833,0.96542,1.0
16.9,0.43189,0.63411,0.74518,0.85671,0.93832,0.96541,1.0
17.0,0.43182,0.63406,0.74513,0.85667,0.9383,0.9654,1.0
17.1,0.43174,0.63401,0.74509,0.85664,0.93829,0.96539,1.0
17.2,0.43166,0.63397,0.74505,0.85661,0.93827,0.96538,1.0
17.3,0.43159,0.63392,0.74501,0.85658,0.93825,0.96537,1.0
17.4,0.43151,0.63387,0.74497,0.85655,0.93824,0.96536,1.0
17.5,0.43143,0.63382,0.74493,0.85651,0.93822,0.96535,1.0
17.6,0.43135,0.63378,0.74489,0.85648,0.9382,0.96534,1.0
17.7,0.43128,0.63373,0.74485,0.85645,0.93819,0.96533,1.0
17.8,0.4312,0.63368,0.74481,0.85642,0.93817,0.96533,1.0
17.9,0.43112,0.63364,0.74477,0.85639,0.93816,0.96532,1.0
18.0,0.43105,0.63359,0.74473,0.85635,0.93814,0.96531,1.0
18.1,0.43097,0.63354,0.74469,0.85632,0.93812,0.9653,1.0
18.2,0.43089,0.6335,0.74465,0.85629,0.93811,0.96529,1.0
18.3,0.43081,0.63345,0.7446,0.85626,0.93809,0.96528,1.0
18.4,0.43074,0.6334,0.74456,0.85623,0.93807,0.96527,1.0
18.5,0.43066,0.63336,0.74452,0.8562,0.93806,0.96526,1.0
18.6,0.43058,0.63331,0.74448,0.85616,0.93804,0.96525,1.0
18.7,0.4305,0.63326,0.74444,0.85613,0.93803,0.96524,1.0
18.8,0.43043,0.63321,0.7444,0.8561,0.93801,0.96523,1.0
18.9,0.43035,0.63317,0.74436,0.85607,0.93799,0.96522,1.0
19.0,0.43027,0.63312,0.74432,0.85604,0.93798,0.96521,1.0
19.1,0.4302,0.63307,0.74428,0.856,0.93796,0.9652,1.0
19.2,0.43012,0.63303,0.74424,0.85597,0.93794,0.96519,1.0
19.3,0.43004,0.63298,0.7442,0.85594,0.93793,0.96518,1.0
19.4,0.42996,0.63293,0.74416,0.85591,0.93791,0.96517,1.0
19.5,0.42989,0.63289,0.74411,0.85588,0.9379,0.96516,1.0
19.6,0.42981,0.63284,0.74407,0.85584,0.93788,0.96515,1.0
19.7,0.42973,0.63279,0.74403,0.85581,0.93786,0.96514,1.0
19.8,0.42966,0.63274,0.74399,0.85578,0.93785,0.96513,1.0
19.9,0.42958,0.6327,0.74395,0.85575,0.93783,0.96512,1.0
20.0,0.4295,0.63265,0.74391,0.85572,0.93781,0.96511,1.0
20.1,0.42942,0.6326,0.74387,0.85568,0.9378,0.9651,1.0
20.2,0.42935,0.63256,0.74383,0.85565,0.93778,0.96509,1.0
20.3,0.42927,0.63251,0.74379,0.85562,0.93776,0.96508,1.0
20.4,0.42919,0.63246,0.74375,0.85559,0.93775,0.96507,1.0
20.5,0.42911,0.63242,0.74371,0.85556,0.93773,0.96506,1.0
20.6,0.42904,0.63237,0.74366,0.85552,0.93772,0.96505,1.0
20.7,0.42896,0.63232,0.74362,0.85549,0.9377,0.96504,1.0
20.8,0.42888,0.63227,0.74358,0.85546,0.93768,0.96503,1.0
20.9,0.42881,0.63223,0.74354,0.85543,0.93767,0.96503,1.0
21.0,0.42873,0.63218,0.7435,0.8554,0.93765,0.96502,1.0
21.1,0.42865,0.63213,0.74346,0.85536,0.93763,0.96501,1.0
21.2,0.42857,0.63209,0.74342,0.85533,0.93762,0.965,1.0
21.3,0.4285,0.63204,0.74338,0.8553,0.9376,0.96499,1.0
21.4,0.42842,0.63199,0.74334,0.85527,0.93758,0.96498,1.0
21.5,0.42834,0.63194,0.7433,0.85523,0.93757,0.96497,1.0
21.6,0.42827,0.6319,0.74326,0.8552,0.93755,0.96496,1.0
21.7,0.42819,0.63185,0.74321,0.85517,0.93754,0.96495,1.0
21.8,0.42811,0.6318,0.74317,0.85514,0.93752,0.96494,1.0
21.9,0.42804,0.63176,0.74313,0.85511,0.9375,0.96493,1.0
22.0,0.42796,0.63171,0.74309,0.85507,0.93749,0.96492,1.0
22.1,0.42788,0.63166,0.74305,0.85504,0.93747,0.96491,1.0
22.2,0.4278,0.63162,0.74301,0.85501,0.93745,0.9649,1.0
22.3,0.42773,0.63157,0.74297,0.85498,0.93744,0.96489,1.0
22.4,0.42765,0.63152,0.74293,0.85495,0.93742,0.96488,1.0
22.5,0.42757,0.63147,0.74289,0.85491,0.9374,0.96487,1.0
22.6,0.4275,0.63143,0.74285,0.85488,0.93739,0.96486,1.0
22.7,0.42742,0.63138,0.7428,0.85485,0.93737,0.96485,1.0
22.8,0.42734,0.63133,0.74276,0.85482,0.93736,0.96484,1.0
22.9,0.42726,0.63129,0.74272,0.85479,0.93734,0.96483,1.0
23.0,0.42719,0.63124,0.74268,0.85475,0.93732,0.96482,1.0
23.1,0.42711,0.63119,0.74264,0.85472,0.93731,0.96481,1.0
23.2,0.42703,0.63114,0.7426,0.85469,0.93729,0.9648,1.0
23.3,0.42696,0.6311,0.74256,0.85466,0.93727,0.96479,1.0
23.4,0.42688,0.63105,0.74252,0.85462,0.93726,0.96478,1.0
23.5,0.4268,0.631,0.74248,0.85459,0.93724,0.96477,1.0
23.6,0.42672,0.63096,0.74244,0.85456,0.93722,0.96476,1.0
23.7,0.42665,0.63091,0.74239,0.85453,0.93721,0.96475,1.0
23.8,0.42657,0.63086,0.74235,0.8545,0.93719,0.96474,1.0
23.9,0.42649,0.63082,0.74231,0.85446,0.93717,0.96473,1.0
24.0,0.42642,0.63077,0.74227,0.85443,0.93716,0.96472,1.0
24.1,0.42634,0.63072,0.74223,0.8544,0.93714,0.96471,1.0
24.2,0.42626,0.63067,0.74219,0.85437,0.93712,0.9647,1.0
24.3,0.42619,0.63063,0.74215,0.85433,0.93711,0.96469,1.0
24.4,0.42611,0.63058,0.74211,0.8543,0.93709,0.96468,1.0
24.5,0.42603,0.63053,0.74207,0.85427,0.93708,0.96467,1.0
24.6,0.42595,0.63049,0.74203,0.85424,0.93706,0.96466,1.0
24.7,0.42588,0.63044,0.74198,0.8542,0.93704,0.96465,1.0
24.8,0.4258,0.63039,0.74194,0.85417,0.93703,0.96464,1.0
24.9,0.42572,0.63034,0.7419,0.85414,0.93701,0.96463,1.0
25.0,0.42565,0.6303,0.74186,0.85411,0.93699,0.96462,1.0
25.1,0.42557,0.63025,0.74182,0.85408,0.93698,0.96461,1.0
25.2,0.42549,0.6302,0.74178,0.85404,0.93696,0.9646,1.0
25.3,0.42542,0.63016,0.74174,0.85401,0.93694,0.96459,1.0
25.4,0.42534,0.63011,0.7417,0.85398,0.93693,0.96459,1.0
25.5,0.42526,0.63006,0.74166,0.85395,0.93691,0.96458,1.0
25.6,0.42518,0.63001,0.74161,0.85391,0.93689,0.96457,1.0
25.7,0.42511,0.62997,0.74157,0.85388,0.93688,0.96456,1.0
25.8,0.42503,0.62992,0.74153,0.85385,0.93686,0.96455,1.0
25.9,0.42495,0.62987,0.74149,0.85382,0.93684,0.96454,1.0
26.0,0.42488,0.62983,0.74145,0.85378,0.93683,0.96453,1.0
26.1,0.4248,0.62978,0.74141,0.85375,0.93681,0.96452,1.0
26.2,0.42472,0.62973,0.74137,0.85372,0.93679,0.96451,1.0
26.3,0.42465,0.62968,0.74133,0.85369,0.93678,0.9645,1.0
26.4,0.42457,0.62964,0.74129,0.85366,0.93676,0.96449,1.0
26.5,0.42449,0.62959,0.74124,0.85362,0.93674,0.96448,1.0
26.6,0.42441,0.62954,0.7412,0.85359,0.93673,0.96447,1.0
26.7,0.42434,0.6295,0.74116,0.85356,0.93671,0.96446,1.0
26.8,0.42426,0.62945,0.74112,0.85353,0.93669,0.96445,1.0
26.9,0.42418,0.6294,0.74108,0.85349,0.93668,0.96444,1.0
27.0,0.42411,0.62935,0.74104,0.85346,0.93666,0.96443,1.0
27.1,0.42403,0.62931,0.741,0.85343,0.93664,0.96442,1.0
27.2,0.42395,0.62926,0.74096,0.8534,0.93663,0.96441,1.0
27.3,0.42388,0.62921,0.74091,0.85336,0.93661,0.9644,1.0
27.4,0.4238,0.62916,0.74087,0.85333,0.93659,0.96439,1.0
27.5,0.42372,0.62912,0.74083,0.8533,0.93658,0.96438,1.0
27.6,0.42365,0.62907,0.74079,0.85327,0.93656,0.96437,1.0
27.7,0.42357,0.62902,0.74075,0.85323,0.93654,0.96436,1.0
27.8,0.42349,0.62898,0.74071,0.8532,0.93653,0.96435,1.0
27.9,0.42341,0.62893,0.74067,0.85317,0.93651,0.96434,1.0
28.0,0.42334,0.62888,0.74063,0.85314,0.93649,0.96433,1.0
28.1,0.42326,0.62883,0.74058,0.8531,0.93648,0.96432,1.0
28.2,0.42318,0.62879,0.74054,0.85307,0.93646,0.96431,1.0
28.3,0.42311,0.62874,0.7405,0.85304,0.93644,0.9643,1.0
28.4,0.42303,0.62869,0.74046,0.85301,0.93643,0.96429,1.0
28.5,0.42295,0.62865,0.74042,0.85297,0.93641,0.96428,1.0
28.6,0.42288,0.6286,0.74038,0.85294,0.93639,0.96427,1.0
28.7,0.4228,0.62855,0.74034,0.85291,0.93638,0.96426,1.0
28.8,0.42272,0.6285,0.7403,0.85288,0.93636,0.96425,1.0
28.9,0.42265,0.62846,0.74025,0.85284,0.93634,0.96424,1.0
29.0,0.42257,0.62841,0.74021,0.85281,0.93633,0.96423,1.0
29.1,0.42249,0.62836,0.74017,0.85278,0.93631,0.96422,1.0
29.2,0.42242,0.62832,0.74013,0.85275,0.93629,0.96421,1.0
29.3,0.42234,0.62827,0.74009,0.85271,0.93628,0.9642,1.0
29.4,0.42226,0.62822,0.74005,0.85268,0.93626,0.96419,1.0
29.5,0.42218,0.62817,0.74001,0.85265,0.93624,0.96418,1.0
29.6,0.42211,0.62813,0.73997,0.85262,0.93623,0.96417,1.0
29.7,0.42203,0.62808,0.73992,0.85258,0.93621,0.96416,1.0
29.8,0.42195,0.62803,0.73988,0.85255,0.93619,0.96415,1.0
29.9,0.42188,0.62798,0.73984,0.85252,0.93618,0.96414,1.0
30.0,0.4218,0.62794,0.7398,0.85249,0.93616,0.96413,1.0
30.1,0.42172,0.62789,0.73976,0.85245,0.93614,0.96412,1.0
30.2,0.42165,0.62784,0.73972,0.85242,0.93613,0.96411,1.0
30.3,0.42157,0.6278,0.73968,0.85239,0.93611,0.9641,1.0
30.4,0.42149,0.62775,0.73964,0.85235,0.93609,0.96409,1.0
30.5,0.42142,0.6277,0.73959,0.85232,0.93608,0.96408,1.0
30.6,0.42134,0.62765,0.73955,0.85229,0.93606,0.96407,1.0
30.7,0.42126,0.62761,0.73951,0.85226,0.93604,0.96406,1.0
30.8,0.42119,0.62756,0.73947,0.85222,0.93603,0.96405,1.0
30.9,0.42111,0.62751,0.73943,0.85219,0.93601,0.96404,1.0
31.0,0.42103,0.62746,0.73939,0.85216,0.93599,0.96403,1.0
31.1,0.42096,0.62742,0.73935,0.85213,0.93598,0.96402,1.0
31.2,0.42088,0.62737,0.7393,0.85209,0.93596,0.96401,1.0
31.3,0.4208,0.62732,0.73926,0.85206,0.93594,0.964,1.0
31.4,0.42073,0.62728,0.73922,0.85203,0.93593,0.96399,1.0
31.5,0.42065,0.62723,0.73918,0.852,0.93591,0.96398,1.0
31.6,0.42057,0.62718,0.73914,0.85196,0.93589,0.96397,1.0
31.7,0.4205,0.62713,0.7391,0.85193,0.93588,0.96396,1.0
31.8,0.42042,0.62709,0.73906,0.8519,0.93586,0.96395,1.0
31.9,0.42034,0.62704,0.73902,0.85186,0.93584,0.96394,1.0
32.0,0.42027,0.62699,0.73897,0.85183,0.93583,0.96393,1.0
32.1,0.42019,0.62694,0.73893,0.8518,0.93581,0.96392,1.0
32.2,0.42011,0.6269,0.73889,0.85177,0.93579,0.96391,1.0
32.3,0.42004,0.62685,0.73885,0.85173,0.93578,0.9639,1.0
32.4,0.41996,0.6268,0.73881,0.8517,0.93576,0.96389,1.0
32.5,0.41988,0.62676,0.73877,0.85167,0.93574,0.96388,1.0
32.6,0.4198,0.62671,0.73873,0.85164,0.93572,0.96387,1.0
32.7,0.41973,0.62666,0.73868,0.8516,0.93571,0.96386,1.0
32.8,0.41965,0.62661,0.73864,0.85157,0.93569,0.96385,1.0
32.9,0.41957,0.62657,0.7386,0.85154,0.93567,0.96384,1.0
33.0,0.4195,0.62652,0.73856,0.8515,0.93566,0.96383,1.0
33.1,0.41942,0.62647,0.73852,0.85147,0.93564,0.96382,1.0
33.2,0.41934,0.62642,0.73848,0.85144,0.93562,0.96381,1.0
33.3,0.41927,0.62638,0.73844,0.85141,0.93561,0.9638,1.0
33.4,0.41919,0.62633,0.73839,0.85137,0.93559,0.96379,1.0
33.5,0.41911,0.62628,0.73835,0.85134,0.93557,0.96378,1.0
33.6,0.41904,0.62623,0.73831,0.85131,0.93556,0.96377,1.0
33.7,0.41896,0.62619,0.73827,0.85128,0.93554,0.96376,1.0
33.8,0.41888,0.62614,0.73823,0.85124,0.93552,0.96375,1.0
33.9,0.41881,0.62609,0.73819,0.85121,0.93551,0.96374,1.0
34.0,0.41873,0.62605,0.73815,0.85118,0.93549,0.96373,1.0
34.1,0.41865,0.626,0.7381,0.85114,0.93547,0.96372,1.0
34.2,0.41858,0.62595,0.73806,0.85111,0.93545,0.96371,1.0
34.3,0.4185,0.6259,0.73802,0.85108,0.93544,0.9637,1.0
34.4,0.41842,0.62586,0.73798,0.85105,0.93542,0.96369,1.0
34.5,0.41835,0.62581,0.73794,0.85101,0.9354,0.96368,1.0
34.6,0.41827,0.62576,0.7379,0.85098,0.93539,0.96367,1.0
34.7,0.41819,0.62571,0.73785,0.85095,0.93537,0.96366,1.0
34.8,0.41812,0.62567,0.73781,0.85091,0.93535,0.96365,1.0
34.9,0.41804,0.62562,0.73777,0.85088,0.93534,0.96364,1.0
35.0,0.41796,0.62557,0.73773,0.85085,0.93532,0.96363,1.0
35.1,0.41789,0.62552,0.73769,0.85081,0.9353,0.96362,1.0
35.2,0.41781,0.62548,0.73765,0.85078,0.93529,0.96361,1.0
35.3,0.41773,0.62543,0.73761,0.85075,0.93527,0.9636,1.0
35.4,0.41766,0.62538,0.73756,0.85072,0.93525,0.96359,1.0
35.5,0.41758,0.62533,0.73752,0.85068,0.93523,0.96358,1.0
35.6,0.41751,0.62529,0.73748,0.85065,0.93522,0.96357,1.0
35.7,0.41743,0.62524,0.73744,0.85062,0.9352,0.96356,1.0
35.8,0.41735,0.62519,0.7374,0.85058,0.93518,0.96355,1.0
35.9,0.41728,0.62514,0.73736,0.85055,0.93517,0.96354,1.0
36.0,0.4172,0.6251,0.73731,0.85052,0.93515,0.96353,1.0
36.1,0.41712,0.62505,0.73727,0.85049,0.93513,0.96352,1.0
36.2,0.41705,0.625,0.73723,0.85045,0.93512,0.96351,1.0
36.3,0.41697,0.62496,0.73719,0.85042,0.9351,0.9635,1.0
36.4,0.41689,0.62491,0.73715,0.85039,0.93508,0.96349,1.0
36.5,0.41682,0.62486,0.73711,0.85035,0.93507,0.96348,1.0
36.6,0.41674,0.62481,0.73707,0.85032,0.93505,0.96347,1.0
