18.406,18.634,18.867,19.105,19.348,19.597,19.851,20.111,20.377,20.649,20.927,21.212,21.503,21.801,22.105,22.417,22.736,23.062,23.396,23.738,24.088,24.446,24.813,25.188,25.572,25.965,26.367,26.779,27.2,27.631,28.073,28.524,28.985,29.457,29.939,30.432,30.935,31.449,31.973,32.508,33.053,33.608,34.173,34.747,35.33,35.92,36.517,37.12,37.727,38.336,38.944,39.549,40.147,40.732,41.298,41.839,42.345,42.806,43.209,43.542,43.792,43.947,44.0,43.947,43.792,43.542,43.209,42.806,42.345,41.839,41.298,40.732,40.147,39.549,38.944,38.336,37.727,37.12,36.517,35.92,35.33,34.747,34.173,33.608,33.053,32.508,31.973,31.449,30.935,30.432,29.939,29.457,28.985,28.524,28.073,27.631,27.2,26.779,26.367,25.965,25.572,25.188,24.813,24.446,24.088,23.738,23.396,23.062,22.736,22.417,22.105,21.801,21.503,21.212,20.927,20.649,20.377,20.111,19.851,19.597,19.348,19.105,18.867,18.634,18.406
17.631,17.851,18.075,18.305,18.539,18.779,19.024,19.275,19.532,19.794,20.062,20.337,20.618,20.905,21.199,21.5,21.808,22.124,22.446,22.777,23.115,23.461,23.815,24.178,24.549,24.929,25.318,25.716,26.123,26.54,26.966,27.402,27.848,28.304,28.77,29.246,29.731,30.227,30.733,31.248,31.773,32.307,32.85,33.4,33.959,34.523,35.093,35.667,36.243,36.819,37.393,37.96,38.518,39.06,39.582,40.076,40.535,40.949,41.308,41.601,41.82,41.954,42.0,41.954,41.82,41.601,41.308,40.949,40.535,40.076,39.582,39.06,38.518,37.96,37.393,36.819,36.243,35.667,35.093,34.523,33.959,33.4,32.85,32.307,31.773,31.248,30.733,30.227,29.731,29.246,28.77,28.304,27.848,27.402,26.966,26.54,26.123,25.716,25.318,24.929,24.549,24.178,23.815,23.461,23.115,22.777,22.446,22.124,21.808,21.5,21.199,20.905,20.618,20.337,20.062,19.794,19.532,19.275,19.024,18.779,18.539,18.305,18.075,17.851,17.631
16.848,17.059,17.275,17.495,17.721,17.952,18.187,18.429,18.675,18.928,19.186,19.45,19.72,19.997,20.28,20.57,20.867,21.17,21.481,21.799,22.125,22.459,22.8,23.15,23.508,23.874,24.249,24.632,25.025,25.426,25.837,26.257,26.687,27.126,27.574,28.032,28.499,28.976,29.462,29.956,30.46,30.972,31.491,32.017,32.55,33.088,33.63,34.174,34.718,35.261,35.799,36.33,36.848,37.35,37.83,38.281,38.697,39.069,39.389,39.65,39.842,39.96,40.0,39.96,39.842,39.65,39.389,39.069,38.697,38.281,37.83,37.35,36.848,36.33,35.799,35.261,34.718,34.174,33.63,33.088,32.55,32.017,31.491,30.972,30.46,29.956,29.462,28.976,28.499,28.032,27.574,27.126,26.687,26.257,25.837,25.426,25.025,24.632,24.249,23.874,23.508,23.15,22.8,22.459,22.125,21.799,21.481,21.17,20.867,20.57,20.28,19.997,19.72,19.45,19.186,18.928,18.675,18.429,18.187,17.952,17.721,17.495,17.275,17.059,16.848
16.057,16.259,16.466,16.678,16.894,17.115,17.341,17.572,17.809,18.051,18.299,18.552,18.811,19.077,19.349,19.627,19.912,20.203,20.502,20.807,21.12,21.441,21.769,22.104,22.448,22.8,23.16,23.528,23.905,24.291,24.686,25.089,25.501,25.922,26.353,26.792,27.24,27.696,28.161,28.634,29.115,29.604,30.099,30.6,31.107,31.617,32.13,32.643,33.156,33.666,34.169,34.663,35.144,35.607,36.047,36.459,36.836,37.171,37.458,37.69,37.86,37.965,38.0,37.965,37.86,37.69,37.458,37.171,36.836,36.459,36.047,35.607,35.144,34.663,34.169,33.666,33.156,32.643,32.13,31.617,31.107,30.6,30.099,29.604,29.115,28.634,28.161,27.696,27.24,26.792,26.353,25.922,25.501,25.089,24.686,24.291,23.905,23.528,23.16,22.8,22.448,22.104,21.769,21.441,21.12,20.807,20.502,20.203,19.912,19.627,19.349,19.077,18.811,18.552,18.299,18.051,17.809,17.572,17.341,17.115,16.894,16.678,16.466,16.259,16.057
15.259,15.452,15.649,15.851,16.058,16.269,16.485,16.706,16.932,17.164,17.401,17.643,17.891,18.145,18.405,18.671,18.944,19.223,19.508,19.801,20.1,20.407,20.721,21.042,21.371,21.708,22.053,22.405,22.766,23.135,23.513,23.899,24.293,24.696,25.107,25.526,25.954,26.389,26.833,27.284,27.742,28.206,28.676,29.151,29.631,30.113,30.596,31.08,31.561,32.037,32.507,32.965,33.41,33.836,34.24,34.615,34.957,35.26,35.517,35.724,35.876,35.969,36.0,35.969,35.876,35.724,35.517,35.26,34.957,34.615,34.24,33.836,33.41,32.965,32.507,32.037,31.561,31.08,30.596,30.113,29.631,29.151,28.676,28.206,27.742,27.284,26.833,26.389,25.954,25.526,25.107,24.696,24.293,23.899,23.513,23.135,22.766,22.405,22.053,21.708,21.371,21.042,20.721,20.407,20.1,19.801,19.508,19.223,18.944,18.671,18.405,18.145,17.891,17.643,17.401,17.164,16.932,16.706,16.485,16.269,16.058,15.851,15.649,15.452,15.259
14.453,14.637,14.825,15.017,15.213,15.415,15.62,15.831,16.046,16.267,16.492,16.723,16.96,17.202,17.45,17.703,17.963,18.229,18.501,18.78,19.066,19.358,19.658,19.964,20.278,20.599,20.928,21.264,21.608,21.96,22.32,22.687,23.063,23.446,23.838,24.237,24.643,25.057,25.478,25.906,26.34,26.78,27.225,27.673,28.125,28.579,29.033,29.486,29.936,30.38,30.816,31.241,31.651,32.043,32.412,32.754,33.064,33.337,33.568,33.754,33.89,33.972,34.0,33.972,33.89,33.754,33.568,33.337,33.064,32.754,32.412,32.043,31.651,31.241,30.816,30.38,29.936,29.486,29.033,28.579,28.125,27.673,27.225,26.78,26.34,25.906,25.478,25.057,24.643,24.237,23.838,23.446,23.063,22.687,22.32,21.96,21.608,21.264,20.928,20.599,20.278,19.964,19.658,19.358,19.066,18.78,18.501,18.229,17.963,17.703,17.45,17.202,16.96,16.723,16.492,16.267,16.046,15.831,15.62,15.415,15.213,15.017,14.825,14.637,14.453
13.64,13.814,13.993,14.175,14.361,14.552,14.747,14.947,15.151,15.36,15.575,15.794,16.018,16.248,16.483,16.724,16.971,17.223,17.482,17.747,18.018,18.295,18.58,18.871,19.169,19.474,19.786,20.105,20.432,20.766,21.107,21.456,21.812,22.176,22.547,22.925,23.31,23.701,24.1,24.504,24.913,25.328,25.747,26.169,26.593,27.018,27.443,27.866,28.284,28.697,29.1,29.492,29.87,30.229,30.566,30.877,31.158,31.405,31.613,31.78,31.901,31.975,32.0,31.975,31.901,31.78,31.613,31.405,31.158,30.877,30.566,30.229,29.87,29.492,29.1,28.697,28.284,27.866,27.443,27.018,26.593,26.169,25.747,25.328,24.913,24.504,24.1,23.701,23.31,22.925,22.547,22.176,21.812,21.456,21.107,20.766,20.432,20.105,19.786,19.474,19.169,18.871,18.58,18.295,18.018,17.747,17.482,17.223,16.971,16.724,16.483,16.248,16.018,15.794,15.575,15.36,15.151,14.947,14.747,14.552,14.361,14.175,13.993,13.814,13.64
12.821,12.985,13.153,13.326,13.502,13.682,13.866,14.055,14.248,14.445,14.647,14.855,15.067,15.284,15.506,15.734,15.967,16.205,16.45,16.7,16.957,17.219,17.488,17.763,18.045,18.333,18.628,18.93,19.239,19.554,19.877,20.206,20.542,20.885,21.235,21.592,21.954,22.323,22.698,23.078,23.463,23.852,24.244,24.639,25.036,25.432,25.828,26.221,26.609,26.991,27.363,27.724,28.07,28.398,28.706,28.988,29.243,29.466,29.653,29.803,29.912,29.978,30.0,29.978,29.912,29.803,29.653,29.466,29.243,28.988,28.706,28.398,28.07,27.724,27.363,26.991,26.609,26.221,25.828,25.432,25.036,24.639,24.244,23.852,23.463,23.078,22.698,22.323,21.954,21.592,21.235,20.885,20.542,20.206,19.877,19.554,19.239,18.93,18.628,18.333,18.045,17.763,17.488,17.219,16.957,16.7,16.45,16.205,15.967,15.734,15.506,15.284,15.067,14.855,14.647,14.445,14.248,14.055,13.866,13.682,13.502,13.326,13.153,12.985,12.821
11.995,12.15,12.308,12.469,12.635,12.804,12.977,13.154,13.336,13.522,13.712,13.906,14.106,14.31,14.519,14.733,14.952,15.177,15.407,15.642,15.883,16.13,16.383,16.642,16.907,17.178,17.455,17.739,18.029,18.326,18.629,18.938,19.254,19.576,19.905,20.239,20.579,20.925,21.275,21.631,21.991,22.354,22.72,23.088,23.456,23.825,24.191,24.555,24.913,25.265,25.607,25.938,26.254,26.553,26.833,27.089,27.319,27.52,27.689,27.823,27.921,27.98,28.0,27.98,27.921,27.823,27.689,27.52,27.319,27.089,26.833,26.553,26.254,25.938,25.607,25.265,24.913,24.555,24.191,23.825,23.456,23.088,22.72,22.354,21.991,21.631,21.275,20.925,20.579,20.239,19.905,19.576,19.254,18.938,18.629,18.326,18.029,17.739,17.455,17.178,16.907,16.642,16.383,16.13,15.883,15.642,15.407,15.177,14.952,14.733,14.519,14.31,14.106,13.906,13.712,13.522,13.336,13.154,12.977,12.804,12.635,12.469,12.308,12.15,11.995
11.164,11.308,11.455,11.607,11.761,11.919,12.081,12.247,12.416,12.59,12.768,12.95,13.136,13.327,13.522,13.722,13.927,14.137,14.352,14.573,14.798,15.029,15.266,15.508,15.755,16.009,16.268,16.534,16.805,17.082,17.365,17.654,17.949,18.25,18.556,18.868,19.185,19.507,19.833,20.164,20.498,20.835,21.175,21.516,21.857,22.197,22.535,22.87,23.199,23.521,23.834,24.136,24.424,24.696,24.95,25.181,25.389,25.57,25.721,25.842,25.929,25.982,26.0,25.982,25.929,25.842,25.721,25.57,25.389,25.181,24.95,24.696,24.424,24.136,23.834,23.521,23.199,22.87,22.535,22.197,21.857,21.516,21.175,20.835,20.498,20.164,19.833,19.507,19.185,18.868,18.556,18.25,17.949,17.654,17.365,17.082,16.805,16.534,16.268,16.009,15.755,15.508,15.266,15.029,14.798,14.573,14.352,14.137,13.927,13.722,13.522,13.327,13.136,12.95,12.768,12.59,12.416,12.247,12.081,11.919,11.761,11.607,11.455,11.308,11.164
10.327,10.46,10.597,10.738,10.881,11.028,11.178,11.332,11.49,11.651,11.816,11.985,12.158,12.335,12.517,12.703,12.893,13.088,13.288,13.493,13.702,13.917,14.137,14.361,14.592,14.827,15.068,15.314,15.566,15.824,16.086,16.355,16.628,16.907,17.191,17.48,17.774,18.072,18.374,18.679,18.988,19.299,19.612,19.925,20.239,20.551,20.861,21.167,21.468,21.762,22.047,22.322,22.583,22.829,23.057,23.266,23.453,23.615,23.751,23.859,23.937,23.984,24.0,23.984,23.937,23.859,23.751,23.615,23.453,23.266,23.057,22.829,22.583,22.322,22.047,21.762,21.468,21.167,20.861,20.551,20.239,19.925,19.612,19.299,18.988,18.679,18.374,18.072,17.774,17.48,17.191,16.907,16.628,16.355,16.086,15.824,15.566,15.314,15.068,14.827,14.592,14.361,14.137,13.917,13.702,13.493,13.288,13.088,12.893,12.703,12.517,12.335,12.158,11.985,11.816,11.651,11.49,11.332,11.178,11.028,10.881,10.738,10.597,10.46,10.327
9.484,9.608,9.734,9.863,9.995,10.131,10.269,10.411,10.556,10.705,10.857,11.013,11.172,11.336,11.503,11.675,11.85,12.03,12.214,12.403,12.596,12.794,12.997,13.204,13.416,13.634,13.856,14.083,14.315,14.552,14.794,15.041,15.293,15.55,15.811,16.077,16.346,16.62,16.897,17.178,17.461,17.746,18.032,18.318,18.605,18.89,19.172,19.45,19.724,19.99,20.248,20.495,20.731,20.952,21.158,21.345,21.512,21.657,21.778,21.874,21.944,21.986,22.0,21.986,21.944,21.874,21.778,21.657,21.512,21.345,21.158,20.952,20.731,20.495,20.248,19.99,19.724,19.45,19.172,18.89,18.605,18.318,18.032,17.746,17.461,17.178,16.897,16.62,16.346,16.077,15.811,15.55,15.293,15.041,14.794,14.552,14.315,14.083,13.856,13.634,13.416,13.204,12.997,12.794,12.596,12.403,12.214,12.03,11.85,11.675,11.503,11.336,11.172,11.013,10.857,10.705,10.556,10.411,10.269,10.131,9.995,9.863,9.734,9.608,9.484
8.637,8.75,8.865,8.983,9.104,9.228,9.354,9.484,9.616,9.752,9.891,10.034,10.18,10.329,10.482,10.639,10.799,10.964,11.132,11.305,11.481,11.662,11.847,12.037,12.231,12.429,12.632,12.839,13.051,13.268,13.489,13.715,13.944,14.179,14.417,14.659,14.905,15.154,15.407,15.662,15.919,16.177,16.437,16.697,16.956,17.214,17.469,17.72,17.966,18.206,18.437,18.66,18.87,19.068,19.251,19.418,19.567,19.696,19.803,19.889,19.95,19.988,20.0,19.988,19.95,19.889,19.803,19.696,19.567,19.418,19.251,19.068,18.87,18.66,18.437,18.206,17.966,17.72,17.469,17.214,16.956,16.697,16.437,16.177,15.919,15.662,15.407,15.154,14.905,14.659,14.417,14.179,13.944,13.715,13.489,13.268,13.051,12.839,12.632,12.429,12.231,12.037,11.847,11.662,11.481,11.305,11.132,10.964,10.799,10.639,10.482,10.329,10.18,10.034,9.891,9.752,9.616,9.484,9.354,9.228,9.104,8.983,8.865,8.75,8.637
7.786,7.888,7.992,8.099,8.208,8.32,8.434,8.551,8.671,8.794,8.92,9.048,9.18,9.315,9.454,9.596,9.741,9.889,10.042,10.198,10.357,10.521,10.688,10.86,11.035,11.215,11.398,11.586,11.777,11.973,12.173,12.376,12.584,12.795,13.01,13.229,13.451,13.675,13.903,14.132,14.363,14.596,14.829,15.062,15.295,15.526,15.754,15.978,16.198,16.411,16.618,16.815,17.002,17.178,17.34,17.487,17.619,17.732,17.827,17.902,17.956,17.989,18.0,17.989,17.956,17.902,17.827,17.732,17.619,17.487,17.34,17.178,17.002,16.815,16.618,16.411,16.198,15.978,15.754,15.526,15.295,15.062,14.829,14.596,14.363,14.132,13.903,13.675,13.451,13.229,13.01,12.795,12.584,12.376,12.173,11.973,11.777,11.586,11.398,11.215,11.035,10.86,10.688,10.521,10.357,10.198,10.042,9.889,9.741,9.596,9.454,9.315,9.18,9.048,8.92,8.794,8.671,8.551,8.434,8.32,8.208,8.099,7.992,7.888,7.786
6.931,7.022,7.115,7.21,7.307,7.407,7.509,7.614,7.721,7.83,7.943,8.058,8.175,8.296,8.419,8.546,8.676,8.808,8.944,9.084,9.226,9.372,9.522,9.675,9.831,9.991,10.155,10.322,10.493,10.668,10.846,11.028,11.213,11.401,11.593,11.787,11.985,12.185,12.387,12.591,12.796,13.003,13.21,13.416,13.622,13.826,14.028,14.226,14.42,14.608,14.79,14.963,15.128,15.282,15.424,15.553,15.667,15.767,15.849,15.915,15.962,15.99,16.0,15.99,15.962,15.915,15.849,15.767,15.667,15.553,15.424,15.282,15.128,14.963,14.79,14.608,14.42,14.226,14.028,13.826,13.622,13.416,13.21,13.003,12.796,12.591,12.387,12.185,11.985,11.787,11.593,11.401,11.213,11.028,10.846,10.668,10.493,10.322,10.155,9.991,9.831,9.675,9.522,9.372,9.226,9.084,8.944,8.808,8.676,8.546,8.419,8.296,8.175,8.058,7.943,7.83,7.721,7.614,7.509,7.407,7.307,7.21,7.115,7.022,6.931
6.072,6.152,6.234,6.317,6.403,6.49,6.58,6.672,6.766,6.862,6.961,7.062,7.165,7.271,7.379,7.49,7.604,7.721,7.84,7.963,8.088,8.216,8.347,8.482,8.619,8.76,8.904,9.051,9.201,9.354,9.51,9.67,9.832,9.997,10.165,10.336,10.509,10.684,10.861,11.039,11.219,11.399,11.58,11.76,11.94,12.118,12.293,12.466,12.634,12.798,12.955,13.105,13.248,13.381,13.503,13.615,13.714,13.799,13.87,13.927,13.967,13.992,14.0,13.992,13.967,13.927,13.87,13.799,13.714,13.615,13.503,13.381,13.248,13.105,12.955,12.798,12.634,12.466,12.293,12.118,11.94,11.76,11.58,11.399,11.219,11.039,10.861,10.684,10.509,10.336,10.165,9.997,9.832,9.67,9.51,9.354,9.201,9.051,8.904,8.76,8.619,8.482,8.347,8.216,8.088,7.963,7.84,7.721,7.604,7.49,7.379,7.271,7.165,7.062,6.961,6.862,6.766,6.672,6.58,6.49,6.403,6.317,6.234,6.152,6.072
5.211,5.279,5.349,5.421,5.495,5.57,5.647,5.726,5.807,5.89,5.974,6.061,6.15,6.241,6.334,6.43,6.528,6.628,6.731,6.836,6.944,7.054,7.167,7.282,7.401,7.521,7.645,7.771,7.9,8.032,8.166,8.303,8.443,8.585,8.729,8.875,9.024,9.174,9.325,9.478,9.632,9.787,9.942,10.096,10.249,10.401,10.551,10.698,10.842,10.981,11.115,11.242,11.363,11.476,11.58,11.674,11.758,11.83,11.89,11.938,11.972,11.993,12.0,11.993,11.972,11.938,11.89,11.83,11.758,11.674,11.58,11.476,11.363,11.242,11.115,10.981,10.842,10.698,10.551,10.401,10.249,10.096,9.942,9.787,9.632,9.478,9.325,9.174,9.024,8.875,8.729,8.585,8.443,8.303,8.166,8.032,7.9,7.771,7.645,7.521,7.401,7.282,7.167,7.054,6.944,6.836,6.731,6.628,6.528,6.43,6.334,6.241,6.15,6.061,5.974,5.89,5.807,5.726,5.647,5.57,5.495,5.421,5.349,5.279,5.211
4.346,4.404,4.462,4.522,4.584,4.647,4.711,4.777,4.844,4.913,4.984,5.057,5.131,5.207,5.285,5.365,5.447,5.531,5.616,5.704,5.794,5.886,5.981,6.077,6.176,6.277,6.38,6.486,6.594,6.704,6.816,6.93,7.046,7.165,7.285,7.407,7.531,7.656,7.783,7.91,8.038,8.167,8.296,8.424,8.551,8.678,8.802,8.924,9.043,9.158,9.269,9.375,9.475,9.568,9.654,9.732,9.801,9.86,9.91,9.949,9.977,9.994,10.0,9.994,9.977,9.949,9.91,9.86,9.801,9.732,9.654,9.568,9.475,9.375,9.269,9.158,9.043,8.924,8.802,8.678,8.551,8.424,8.296,8.167,8.038,7.91,7.783,7.656,7.531,7.407,7.285,7.165,7.046,6.93,6.816,6.704,6.594,6.486,6.38,6.277,6.176,6.077,5.981,5.886,5.794,5.704,5.616,5.531,5.447,5.365,5.285,5.207,5.131,5.057,4.984,4.913,4.844,4.777,4.711,4.647,4.584,4.522,4.462,4.404,4.346
