added_utility,mean_mrs,mrs_less_equal_2,mrs_shift,onset_to_needle_mins,onset_to_puncture_mins
0.0988188028055211,-0.5074027667103445,0.10283156385487174,-0.5074027667103443,-33.28099999999998,-183.28099999999998
0.09922074789286373,-0.5095751468336882,0.10326971633021609,-0.5095751468336887,-33.733000000000004,-183.733
0.09962588164331264,-0.5117655985532124,0.10371129572548432,-0.5117655985532119,-34.19499999999999,-184.195
0.10003363317461525,-0.5139710511744693,0.10415568698295491,-0.513971051174469,-34.666,-184.666
0.10044483830903397,-0.5161960322585042,0.10460379994790397,-0.5161960322585042,-35.14699999999999,-185.14700000000002
0.10085897379097389,-0.51843770057619,0.1050550506140473,-0.5184377005761898,-35.63800000000002,-185.63800000000003
0.10127687595294013,-0.5207005908662263,0.10551034977259843,-0.5207005908662268,-36.14,-186.14
0.10169771108057621,-0.5229801965300225,0.10596878875074023,-0.522980196530022,-36.652000000000015,-186.65200000000002
0.10212174276678868,-0.5252779618323409,0.10643066136346019,-0.5252779618323409,-37.17400000000001,-187.174
0.1025501663275192,-0.5276003231106503,0.10689723525689487,-0.5276003231106496,-37.70900000000002,-187.709
0.10298152657857108,-0.5299394405117157,0.10736695187789486,-0.5299394405117162,-38.25399999999999,-188.254
0.10341613504837664,-0.5322969866213327,0.10784013619839311,-0.5322969866213332,-38.81,-188.81
0.10385482902997209,-0.5346775136891071,0.10831770109527994,-0.5346775136891069,-39.378,-189.37800000000001
0.10429734718605696,-0.537079600358263,0.1087993541809727,-0.537079600358263,-39.958,-189.958
0.1047434278769527,-0.5395018195011709,0.1092848024004992,-0.5395018195011709,-40.55,-190.55
0.10519333505803667,-0.5419456241708769,0.10977434052511359,-0.5419456241708774,-41.153999999999996,-191.154
0.10564738081026434,-0.5444126937011693,0.11026829444030345,-0.5444126937011691,-41.771,-191.77100000000002
0.10610525531373402,-0.5469013760475514,0.11076634004309727,-0.5469013760475514,-42.400000000000006,-192.4
0.10656700747683132,-0.5494119031723836,0.11126850848476127,-0.5494119031723836,-43.042000000000016,-193.04200000000003
0.10481717159679366,-0.5517046081112262,0.11069909539230216,-0.5517046081112262,-43.697,-193.697
0.1052136876038337,-0.5539041746308548,0.11113710452521947,-0.5539041746308555,-44.36499999999998,-194.36499999999998
0.1056172082125877,-0.556140802883101,0.11158232099629051,-0.556140802883101,-45.04600000000002,-195.04600000000002
0.10602831051711906,-0.5584176305944868,0.1120353697980141,-0.5584176305944869,-45.741,-195.741
0.10644642230267155,-0.5607315560704054,0.11249563463654699,-0.5607315560704051,-46.449,-196.449
0.10687212053699838,-0.5630857182852034,0.11296374030115269,-0.5630857182852034,-47.17100000000001,-197.17100000000002
0.1073047931937961,-0.565476644033418,0.11343899679593111,-0.5654766440334174,-47.906000000000006,-197.906
0.10774559211841145,-0.5679105976023977,0.1139226499897874,-0.5679105976023979,-48.65599999999999,-198.65599999999998
0.10819340823555289,-0.5703817055020526,0.1144135329955327,-0.5703817055020525,-49.41900000000001,-199.41899999999998
0.10864820354067634,-0.5728896079414314,0.1149115753293139,-0.5728896079414316,-50.19500000000001,-200.19500000000002
0.10911051510835876,-0.5754370717433961,0.11541732794246345,-0.5754370717433954,-50.985000000000014,-200.985
0.10957984733339979,-0.5780217111265662,0.11593031655515862,-0.5780217111265662,-51.78800000000001,-201.788
0.11005554637514983,-0.5806396481894738,0.1164497737702807,-0.5806396481894738,-52.60299999999998,-202.60299999999998
0.11053761224937467,-0.5832908743498977,0.11697569956994952,-0.5832908743498979,-53.43000000000001,-203.42999999999998
0.11102550856467787,-0.5859726162713468,0.11750754416714537,-0.5859726162713467,-54.268000000000015,-204.268
0.1115174673505877,-0.5886750588509342,0.11804336405509436,-0.5886750588509344,-55.114000000000004,-205.114
0.11201175882444794,-0.5913887394794988,0.1185812864816077,-0.5913887394794988,-55.96499999999999,-205.96500000000003
0.11250553951734432,-0.5940982658957208,0.11911826340052839,-0.5940982658957211,-56.81599999999999,-206.81600000000003
0.11299296361891636,-0.5967713389340474,0.11964790431465666,-0.5967713389340468,-57.657,-207.657
0.11346196196184774,-0.5993421093343017,0.1201571727868479,-0.5993421093343012,-58.46700000000001,-208.46699999999998
0.11388835547860657,-0.6016784783415474,0.12061992040114217,-0.6016784783415473,-59.20399999999998,-209.20399999999998
0.11421670772642703,-0.6034768744766343,0.12097606421799523,-0.6034768744766341,-59.772000000000006,-209.772
0.11434845478658798,-0.6041983036488561,0.12111891914564066,-0.6041983036488554,-60.0,-210.0
0.11421670772642703,-0.6034768744766343,0.12097606421799523,-0.6034768744766341,-59.772000000000006,-209.772
0.11388835547860657,-0.6016784783415474,0.12061992040114217,-0.6016784783415473,-59.20399999999998,-209.20399999999998
0.11346196196184774,-0.5993421093343017,0.1201571727868479,-0.5993421093343012,-58.46700000000001,-208.46699999999998
0.11299296361891636,-0.5967713389340474,0.11964790431465666,-0.5967713389340468,-57.657,-207.657
0.11250553951734432,-0.5940982658957208,0.11911826340052839,-0.5940982658957211,-56.81599999999999,-206.81600000000003
0.11201175882444794,-0.5913887394794988,0.1185812864816077,-0.5913887394794988,-55.96499999999999,-205.96500000000003
0.1115174673505877,-0.5886750588509342,0.11804336405509436,-0.5886750588509344,-55.114000000000004,-205.114
0.11102550856467787,-0.5859726162713468,0.11750754416714537,-0.5859726162713467,-54.268000000000015,-204.268
0.11053761224937467,-0.5832908743498977,0.11697569956994952,-0.5832908743498979,-53.43000000000001,-203.42999999999998
0.11005554637514983,-0.5806396481894738,0.1164497737702807,-0.5806396481894738,-52.60299999999998,-202.60299999999998
0.10957984733339979,-0.5780217111265662,0.11593031655515862,-0.5780217111265662,-51.78800000000001,-201.788
0.10911051510835876,-0.5754370717433961,0.11541732794246345,-0.5754370717433954,-50.985000000000014,-200.985
0.10864820354067634,-0.5728896079414314,0.1149115753293139,-0.5728896079414316,-50.19500000000001,-200.19500000000002
0.10819340823555289,-0.5703817055020526,0.1144135329955327,-0.5703817055020525,-49.41900000000001,-199.41899999999998
0.10774559211841145,-0.5679105976023977,0.1139226499897874,-0.5679105976023979,-48.65599999999999,-198.65599999999998
0.1073047931937961,-0.565476644033418,0.11343899679593111,-0.5654766440334174,-47.906000000000006,-197.906
0.10687212053699838,-0.5630857182852034,0.11296374030115269,-0.5630857182852034,-47.17100000000001,-197.17100000000002
0.10644642230267155,-0.5607315560704054,0.11249563463654699,-0.5607315560704051,-46.449,-196.449
0.10602831051711906,-0.5584176305944868,0.1120353697980141,-0.5584176305944869,-45.741,-195.741
0.1056172082125877,-0.556140802883101,0.11158232099629051,-0.556140802883101,-45.04600000000002,-195.04600000000002
0.1052136876038337,-0.5539041746308548,0.11113710452521947,-0.5539041746308555,-44.36499999999998,-194.36499999999998
0.10481717159679366,-0.5517046081112262,0.11069909539230216,-0.5517046081112262,-43.697,-193.697
0.10656700747683132,-0.5494119031723836,0.11126850848476127,-0.5494119031723836,-43.042000000000016,-193.04200000000003
0.10610525531373402,-0.5469013760475514,0.11076634004309727,-0.5469013760475514,-42.400000000000006,-192.4
0.10564738081026434,-0.5444126937011693,0.11026829444030345,-0.5444126937011691,-41.771,-191.77100000000002
0.10519333505803667,-0.5419456241708769,0.10977434052511359,-0.5419456241708774,-41.153999999999996,-191.154
0.1047434278769527,-0.5395018195011709,0.1092848024004992,-0.5395018195011709,-40.55,-190.55
0.10429734718605696,-0.537079600358263,0.1087993541809727,-0.537079600358263,-39.958,-189.958
0.10385482902997209,-0.5346775136891071,0.10831770109527994,-0.5346775136891069,-39.378,-189.37800000000001
0.10341613504837664,-0.5322969866213327,0.10784013619839311,-0.5322969866213332,-38.81,-188.81
0.10298152657857108,-0.5299394405117157,0.10736695187789486,-0.5299394405117162,-38.25399999999999,-188.254
0.1025501663275192,-0.5276003231106503,0.10689723525689487,-0.5276003231106496,-37.70900000000002,-187.709
0.10212174276678868,-0.5252779618323409,0.10643066136346019,-0.5252779618323409,-37.17400000000001,-187.174
0.10169771108057621,-0.5229801965300225,0.10596878875074023,-0.522980196530022,-36.652000000000015,-186.65200000000002
0.10127687595294013,-0.5207005908662263,0.10551034977259843,-0.5207005908662268,-36.14,-186.14
0.10085897379097389,-0.51843770057619,0.1050550506140473,-0.5184377005761898,-35.63800000000002,-185.63800000000003
0.10044483830903397,-0.5161960322585042,0.10460379994790397,-0.5161960322585042,-35.14699999999999,-185.14700000000002
0.10003363317461525,-0.5139710511744693,0.10415568698295491,-0.513971051174469,-34.666,-184.666
0.09962588164331264,-0.5117655985532124,0.10371129572548432,-0.5117655985532119,-34.19499999999999,-184.195
0.09922074789286373,-0.5095751468336882,0.10326971633021609,-0.5095751468336887,-33.733000000000004,-183.733
0.0988188028055211,-0.5074027667103445,0.10283156385487174,-0.5074027667103443,-33.28099999999998,-183.28099999999998
0.09842004486942989,-0.505248441815906,0.10239683689753709,-0.5052484418159058,-32.839,-182.839
0.09802442491598423,-0.5031119211545674,0.10196550250676528,-0.5031119211545669,-32.406000000000006,-182.406
0.0976311079497911,-0.5009886899623566,0.10153665249400329,-0.5009886899623568,-31.980999999999995,-181.981
0.0972406643890285,-0.4988818122401377,0.10111090101010406,-0.49888181224013695,-31.564999999999998,-181.565
0.09685309280900099,-0.4967912723310568,0.10068824675455035,-0.4967912723310567,-31.157999999999987,-181.15800000000002
0.09646751137658166,-0.49471233095850886,0.10026775142488187,-0.49471233095850886,-30.75799999999998,-180.75799999999998
0.09608506120889215,-0.4926511161074636,0.09985064244603015,-0.4926511161074637,-30.36699999999999,-180.367
0.09570516980667279,-0.49060454141423593,0.09943630435699807,-0.49060454141423615,-29.98400000000001,-179.98399999999998
0.09532783587765255,-0.4885725922672415,0.09902473601644457,-0.4885725922672409,-29.60900000000001,-179.609
0.0949530580952993,-0.48655525382096254,0.09861593623611159,-0.48655525382096265,-29.24200000000002,-179.24200000000002
0.09458052631896463,-0.4845508613931888,0.09820958156771153,-0.4845508613931892,-28.882000000000005,-178.882
0.0942096692354834,-0.4825563429085138,0.09780505862628147,-0.48255634290851357,-28.52799999999999,-178.52800000000002
0.09384162631972744,-0.4805778049493421,0.09740359174556001,-0.4805778049493429,-28.181999999999988,-178.182
0.09347582605559077,-0.47861217321372873,0.09700456719201622,-0.4786121732137283,-27.843000000000018,-177.84300000000002
0.0931116975010223,-0.47665638068238847,0.0966073722983673,-0.476656380682388,-27.50999999999999,-177.51
0.09275037914755205,-0.47471652219826765,0.09621322962827122,-0.4747165221982677,-27.185000000000002,-177.18500000000003
0.0923909916906788,-0.47278788347076217,0.09582120475085854,-0.4727878834707623,-26.866000000000014,-176.86599999999999
0.09203296489177369,-0.4708674049171373,0.09543068615000838,-0.4708674049171374,-26.55200000000002,-176.55200000000002
0.09167774451010012,-0.46896281547869556,0.0950432161400438,-0.468962815478695,-26.24599999999998,-176.24599999999998
0.09132357512604822,-0.4670647216767043,0.09465693022052873,-0.46706472167670493,-25.94399999999999,-175.94399999999996
0.09097190194185394,-0.46518084546477256,0.09427336964086419,-0.4651808454647727,-25.649,-175.649
0.09076888042254577,-0.4640977003614637,0.09406208385472486,-0.4640977003614633,-24.968999999999994,-174.96899999999997
0.09111920091141604,-0.46597423903180646,0.09444423415388892,-0.46597423903180646,-25.258999999999986,-175.259
0.09147144811287523,-0.4678619479690558,0.09482849903931878,-0.46786194796905584,-25.55499999999998,-175.55499999999998
0.09182562303454231,-0.46976083950906933,0.0952148793182564,-0.46976083950906966,-25.857,-175.857
0.09218084892616277,-0.4716662302814534,0.09560244310517046,-0.4716662302814531,-26.162999999999982,-176.163
0.09253919034381083,-0.47358916749546554,0.09599337774616595,-0.47358916749546554,-26.47799999999998,-176.47799999999995
0.09289915410953398,-0.4755216776324489,0.09638610846847567,-0.47552167763244924,-26.798000000000002,-176.798
0.09326135800765108,-0.47746706657219073,0.09678127948416693,-0.47746706657219157,-27.125,-177.125
0.09362580325453818,-0.4794253482640545,0.09717889185515527,-0.4794253482640546,-27.459000000000003,-177.459
0.09399218224201836,-0.48139488674507414,0.09757862436972203,-0.4813948867450744,-27.798999999999978,-177.79899999999998
0.09436054324994364,-0.4833759334107719,0.0979805095785709,-0.48337593341077234,-28.146000000000015,-178.14600000000002
0.0947317193207626,-0.4853729726466085,0.09838545160517204,-0.48537297264660834,-28.501000000000005,-178.50099999999998
0.09510514133620102,-0.48738295863289993,0.09879283885831924,-0.48738295863290043,-28.863,-178.863
0.09548111957541017,-0.4894075570923353,0.0992029949624032,-0.4894075570923351,-29.233000000000004,-179.233
0.09585965538386257,-0.4914467830337017,0.09961592112779316,-0.4914467830337014,-29.61099999999999,-179.611
0.09623986957784667,-0.4934959269313479,0.10003068140508797,-0.49349592693134803,-29.995000000000005,-179.99499999999998
0.09662352418687908,-0.4955644493769751,0.10044915075293598,-0.49556444937697464,-30.38900000000001,-180.38899999999998
0.09700974019829317,-0.4976476429354961,0.10087039351548133,-0.49764764293549524,-30.791000000000025,-180.79100000000003
0.09739882849212067,-0.49974717784750267,0.10129473407504885,-0.49974717784750256,-31.201999999999998,-181.20199999999997
0.09778990908533397,-0.501858335527305,0.10172123513289066,-0.5018583355273053,-31.620000000000005,-181.62
0.09818474601281146,-0.5039905978778938,0.10215177483752336,-0.5039905978778945,-32.04900000000001,-182.04900000000004
0.09858214949829797,-0.5061375900861345,0.10258509244742109,-0.5061375900861349,-32.48599999999999,-182.486
0.09898274065253276,-0.5083026427704844,0.1030218364101968,-0.5083026427704838,-32.93299999999999,-182.933
0.0993859487971162,-0.5104826875663511,0.10346139200073051,-0.5104826875663508,-33.38899999999998,-183.38899999999998
0.09979260951874454,-0.5126822486981593,0.10390466861776604,-0.5126822486981589,-33.85499999999999,-183.855
0.10020188972031494,-0.5148968291334968,0.1043507588208118,-0.5148968291334968,-34.329999999999984,-184.32999999999998
0.1006152459738849,-0.5171342810018928,0.10480122112430912,-0.5171342810018928,-34.81700000000001,-184.817
0.10103179707042864,-0.5193898726152031,0.10525511625977935,-0.5193898726152024,-35.31399999999999,-185.31399999999996
0.10145128192567082,-0.521662187042029,0.1057121523812426,-0.5216621870420285,-35.82100000000001,-185.82100000000003
0.10187453703013649,-0.5239557637242216,0.10617324077467438,-0.5239557637242214,-36.338999999999984,-186.339
0.10230103899757956,-0.5262677536725815,0.10663779666142831,-0.526267753672581,-36.86800000000002,-186.86800000000002
0.10273162478673667,-0.5286027032803724,0.1071067322114218,-0.5286027032803731,-37.40900000000002,-187.40900000000002
0.10316546008336298,-0.5309560946059881,0.10757913738861641,-0.5309560946059884,-37.96100000000001,-187.961
0.10360369294291812,-0.5333341443190442,0.10805624982589185,-0.5333341443190436,-38.52600000000001,-188.526
0.1040448668931849,-0.5357289977014932,0.10853650888427302,-0.535728997701493,-39.101,-189.10100000000003
0.10449017838992347,-0.5381471014647015,0.10902118379828346,-0.5381471014647012,-39.68899999999999,-189.68899999999996
0.10494020270268548,-0.5405915798346661,0.10951089500313343,-0.5405915798346661,-40.291,-190.291
0.10320823247949382,-0.5429616813572671,0.10895833713651965,-0.5429616813572662,-40.90400000000001,-190.90399999999997
0.10358258742462237,-0.5450441160895854,0.10937349220226528,-0.5450441160895853,-41.53100000000002,-191.531
0.1039634454411025,-0.547161174505657,0.10979536971479242,-0.547161174505657,-42.170000000000016,-192.17000000000002
0.10435188030017967,-0.5493183962559893,0.11022507091866396,-0.5493183962559895,-42.82300000000001,-192.823
0.10474789514599614,-0.551515806080848,0.11066260142714679,-0.551515806080848,-43.49000000000001,-193.49
0.10515095721629195,-0.5537506673747541,0.11110741798148788,-0.5537506673747538,-44.16999999999999,-194.17
0.10556214065702946,-0.5560285223659194,0.11156062250894117,-0.5560285223659198,-44.864999999999995,-194.865
0.10597980173997013,-0.5583407485908229,0.11202050149924386,-0.5583407485908227,-45.572,-195.57200000000003
0.10640670007400144,-0.5607018940322908,0.11248994752002606,-0.5607018940322905,-46.29599999999999,-196.296
0.10684008050192258,-0.563097446243698,0.11296607597476183,-0.5630974462436975,-47.03199999999998,-197.03199999999998
0.10728212804445728,-0.5655388328539557,0.11345115890466534,-0.5655388328539557,-47.784000000000006,-197.78400000000002
0.10773173357054722,-0.5680201800227005,0.113944029325184,-0.5680201800227004,-48.55000000000001,-198.55
0.10819004933048239,-0.5705477623227182,0.11444593388939955,-0.5705477623227182,-49.33200000000001,-199.332
0.10865535097826161,-0.5731122001075888,0.11495500986147894,-0.5731122001075885,-50.12699999999998,-200.12699999999998
0.10912990239306294,-0.5757256666291042,0.11547367540273645,-0.5757256666291037,-50.93900000000001,-200.939
0.10961144193756886,-0.5783760053272147,0.11599951638993011,-0.5783760053272157,-51.763999999999996,-201.764
0.11010165804498367,-0.581072259218411,0.1165343288958422,-0.5810722592184112,-52.60499999999999,-202.60499999999996
0.11059940000010496,-0.5838081582929364,0.11707686899185527,-0.5838081582929363,-53.459999999999994,-203.45999999999998
0.11110466798145213,-0.5865837013492694,0.11762713700172306,-0.5865837013492694,-54.32900000000001,-204.32899999999998
0.11161688590426273,-0.589395741966908,0.11818450963182275,-0.5893957419669082,-55.210999999999984,-205.21099999999998
0.1121360136794591,-0.5922438913814001,0.11874891259840009,-0.5922438913814001,-56.10599999999998,-206.106
0.11265867216308476,-0.5951100135328753,0.11931674950634896,-0.5951100135328755,-57.007999999999996,-207.00799999999998
0.11318189788994096,-0.5979775614559144,0.11988474993568504,-0.5979775614559149,-57.912000000000006,-207.912
0.11369362146889217,-0.6007806880494426,0.12043987707827764,-0.6007806880494428,-58.79700000000001,-208.79700000000003
0.11415405485657962,-0.6033017471722038,0.12093905179900521,-0.6033017471722038,-59.59400000000001,-209.594
0.11438843948723641,-0.6045846169657483,0.12119303128588393,-0.6045846169657487,-60.0,-210.0
0.11415405485657962,-0.6033017471722038,0.12093905179900521,-0.6033017471722038,-59.59400000000001,-209.594
0.11369362146889217,-0.6007806880494426,0.12043987707827764,-0.6007806880494428,-58.79700000000001,-208.79700000000003
0.11318189788994096,-0.5979775614559144,0.11988474993568504,-0.5979775614559149,-57.912000000000006,-207.912
0.11265867216308476,-0.5951100135328753,0.11931674950634896,-0.5951100135328755,-57.007999999999996,-207.00799999999998
0.1121360136794591,-0.5922438913814001,0.11874891259840009,-0.5922438913814001,-56.10599999999998,-206.106
0.11161688590426273,-0.589395741966908,0.11818450963182275,-0.5893957419669082,-55.210999999999984,-205.21099999999998
0.11110466798145213,-0.5865837013492694,0.11762713700172306,-0.5865837013492694,-54.32900000000001,-204.32899999999998
0.11059940000010496,-0.5838081582929364,0.11707686899185527,-0.5838081582929363,-53.459999999999994,-203.45999999999998
0.11010165804498367,-0.581072259218411,0.1165343288958422,-0.5810722592184112,-52.60499999999999,-202.60499999999996
0.10961144193756886,-0.5783760053272147,0.11599951638993011,-0.5783760053272157,-51.763999999999996,-201.764
0.10912990239306294,-0.5757256666291042,0.11547367540273645,-0.5757256666291037,-50.93900000000001,-200.939
0.10865535097826161,-0.5731122001075888,0.11495500986147894,-0.5731122001075885,-50.12699999999998,-200.12699999999998
0.10819004933048239,-0.5705477623227182,0.11444593388939955,-0.5705477623227182,-49.33200000000001,-199.332
0.10773173357054722,-0.5680201800227005,0.113944029325184,-0.5680201800227004,-48.55000000000001,-198.55
0.10728212804445728,-0.5655388328539557,0.11345115890466534,-0.5655388328539557,-47.784000000000006,-197.78400000000002
0.10684008050192258,-0.563097446243698,0.11296607597476183,-0.5630974462436975,-47.03199999999998,-197.03199999999998
0.10640670007400144,-0.5607018940322908,0.11248994752002606,-0.5607018940322905,-46.29599999999999,-196.296
0.10597980173997013,-0.5583407485908229,0.11202050149924386,-0.5583407485908227,-45.572,-195.57200000000003
0.10556214065702946,-0.5560285223659194,0.11156062250894117,-0.5560285223659198,-44.864999999999995,-194.865
0.10515095721629195,-0.5537506673747541,0.11110741798148788,-0.5537506673747538,-44.16999999999999,-194.17
0.10474789514599614,-0.551515806080848,0.11066260142714679,-0.551515806080848,-43.49000000000001,-193.49
0.10435188030017967,-0.5493183962559893,0.11022507091866396,-0.5493183962559895,-42.82300000000001,-192.823
0.1039634454411025,-0.547161174505657,0.10979536971479242,-0.547161174505657,-42.170000000000016,-192.17000000000002
0.10358258742462237,-0.5450441160895854,0.10937349220226528,-0.5450441160895853,-41.53100000000002,-191.531
0.10320823247949382,-0.5429616813572671,0.10895833713651965,-0.5429616813572662,-40.90400000000001,-190.90399999999997
0.10494020270268548,-0.5405915798346661,0.10951089500313343,-0.5405915798346661,-40.291,-190.291
0.10449017838992347,-0.5381471014647015,0.10902118379828346,-0.5381471014647012,-39.68899999999999,-189.68899999999996
0.1040448668931849,-0.5357289977014932,0.10853650888427302,-0.535728997701493,-39.101,-189.10100000000003
0.10360369294291812,-0.5333341443190442,0.10805624982589185,-0.5333341443190436,-38.52600000000001,-188.526
0.10316546008336298,-0.5309560946059881,0.10757913738861641,-0.5309560946059884,-37.96100000000001,-187.961
0.10273162478673667,-0.5286027032803724,0.1071067322114218,-0.5286027032803731,-37.40900000000002,-187.40900000000002
0.10230103899757956,-0.5262677536725815,0.10663779666142831,-0.526267753672581,-36.86800000000002,-186.86800000000002
0.10187453703013649,-0.5239557637242216,0.10617324077467438,-0.5239557637242214,-36.338999999999984,-186.339
0.10145128192567082,-0.521662187042029,0.1057121523812426,-0.5216621870420285,-35.82100000000001,-185.82100000000003
0.10103179707042864,-0.5193898726152031,0.10525511625977935,-0.5193898726152024,-35.31399999999999,-185.31399999999996
0.1006152459738849,-0.5171342810018928,0.10480122112430912,-0.5171342810018928,-34.81700000000001,-184.817
0.10020188972031494,-0.5148968291334968,0.1043507588208118,-0.5148968291334968,-34.329999999999984,-184.32999999999998
0.09979260951874454,-0.5126822486981593,0.10390466861776604,-0.5126822486981589,-33.85499999999999,-183.855
0.0993859487971162,-0.5104826875663511,0.10346139200073051,-0.5104826875663508,-33.38899999999998,-183.38899999999998
0.09898274065253276,-0.5083026427704844,0.1030218364101968,-0.5083026427704838,-32.93299999999999,-182.933
0.09858214949829797,-0.5061375900861345,0.10258509244742109,-0.5061375900861349,-32.48599999999999,-182.486
0.09818474601281146,-0.5039905978778938,0.10215177483752336,-0.5039905978778945,-32.04900000000001,-182.04900000000004
0.09778990908533397,-0.501858335527305,0.10172123513289066,-0.5018583355273053,-31.620000000000005,-181.62
0.09739882849212067,-0.49974717784750267,0.10129473407504885,-0.49974717784750256,-31.201999999999998,-181.20199999999997
0.09700974019829317,-0.4976476429354961,0.10087039351548133,-0.49764764293549524,-30.791000000000025,-180.79100000000003
0.09662352418687908,-0.4955644493769751,0.10044915075293598,-0.49556444937697464,-30.38900000000001,-180.38899999999998
0.09623986957784667,-0.4934959269313479,0.10003068140508797,-0.49349592693134803,-29.995000000000005,-179.99499999999998
0.09585965538386257,-0.4914467830337017,0.09961592112779316,-0.4914467830337014,-29.61099999999999,-179.611
0.09548111957541017,-0.4894075570923353,0.0992029949624032,-0.4894075570923351,-29.233000000000004,-179.233
0.09510514133620102,-0.48738295863289993,0.09879283885831924,-0.48738295863290043,-28.863,-178.863
0.0947317193207626,-0.4853729726466085,0.09838545160517204,-0.48537297264660834,-28.501000000000005,-178.50099999999998
0.09436054324994364,-0.4833759334107719,0.0979805095785709,-0.48337593341077234,-28.146000000000015,-178.14600000000002
0.09399218224201836,-0.48139488674507414,0.09757862436972203,-0.4813948867450744,-27.798999999999978,-177.79899999999998
0.09362580325453818,-0.4794253482640545,0.09717889185515527,-0.4794253482640546,-27.459000000000003,-177.459
0.09326135800765108,-0.47746706657219073,0.09678127948416693,-0.47746706657219157,-27.125,-177.125
0.09289915410953398,-0.4755216776324489,0.09638610846847567,-0.47552167763244924,-26.798000000000002,-176.798
0.09253919034381083,-0.47358916749546554,0.09599337774616595,-0.47358916749546554,-26.47799999999998,-176.47799999999995
0.09218084892616277,-0.4716662302814534,0.09560244310517046,-0.4716662302814531,-26.162999999999982,-176.163
0.09182562303454231,-0.46976083950906933,0.0952148793182564,-0.46976083950906966,-25.857,-175.857
0.09147144811287523,-0.4678619479690558,0.09482849903931878,-0.46786194796905584,-25.55499999999998,-175.55499999999998
0.09111920091141604,-0.46597423903180646,0.09444423415388892,-0.46597423903180646,-25.258999999999986,-175.259
0.09076888042254577,-0.4640977003614637,0.09406208385472486,-0.4640977003614633,-24.968999999999994,-174.96899999999997
0.09055852731324711,-0.4629751759359979,0.09384286492339994,-0.46297517593599735,-24.278999999999996,-174.279
0.09090692295786194,-0.46484129780296435,0.09422298930092288,-0.4648412978029644,-24.562999999999988,-174.563
0.09125724466531589,-0.4667185846500903,0.09460522747270561,-0.4667185846500908,-24.85300000000001,-174.853
0.09160949346024222,-0.46860704893687366,0.09498958026816079,-0.4686070489368733,-25.149,-175.149
0.09196367034631064,-0.47050670298789843,0.09537604848661446,-0.47050670298789904,-25.450999999999993,-175.45100000000002
0.0923197763062446,-0.4724175589922499,0.09576463289740506,-0.47241755899225,-25.759000000000015,-175.75900000000001
0.0926778123018377,-0.4743396290028947,0.0961553342399809,-0.47433962900289495,-26.07299999999998,-176.07299999999998
0.09303808797976074,-0.4762745739968488,0.09654847534158317,-0.4762745739968487,-26.394000000000005,-176.394
0.0934006045759702,-0.4782224080703483,0.09694405728919686,-0.47822240807034805,-26.72199999999998,-176.72199999999998
0.0937650543842028,-0.4801814945439582,0.09734175874463219,-0.4801814945439589,-27.055999999999983,-177.05599999999998
0.0941320563130556,-0.48215514758867783,0.09774222536021238,-0.4821551475886776,-27.397999999999996,-177.39800000000002
